,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0876,0.122,0.721,0.471,-0.152,0.327
mkt-rf,0.9893,0.029,34.226,0.0,0.932,1.046
FX Factor,-0.0031,0.004,-0.693,0.489,-0.012,0.006
