,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0416,0.074,-0.564,0.573,-0.187,0.104
mkt-rf,0.9883,0.012,82.044,0.0,0.965,1.012
FX Factor,0.001,0.002,0.439,0.661,-0.004,0.006
