,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0006,0.051,-0.011,0.991,-0.102,0.1
mkt-rf,0.9999,0.008,122.053,0.0,0.984,1.016
FX Factor,4.112e-05,0.002,0.02,0.984,-0.004,0.004
