,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0131,0.103,0.127,0.899,-0.189,0.215
mkt-rf,0.9682,0.024,39.699,0.0,0.92,1.016
FX Factor,-0.0009,0.004,-0.242,0.809,-0.008,0.007
