,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0038,0.109,-0.035,0.972,-0.218,0.21
mkt-rf,0.9869,0.018,55.631,0.0,0.952,1.022
FX Factor,-0.0003,0.004,-0.072,0.942,-0.007,0.007
