,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0797,0.077,-1.041,0.299,-0.231,0.071
mkt-rf,0.991,0.013,79.201,0.0,0.966,1.016
FX Factor,0.0024,0.002,0.957,0.34,-0.003,0.007
