,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0665,0.168,-0.395,0.693,-0.397,0.265
mkt-rf,0.9748,0.015,66.193,0.0,0.946,1.004
FX Factor,0.002,0.006,0.333,0.74,-0.01,0.014
