,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0746,0.056,-1.321,0.188,-0.186,0.037
mkt-rf,1.0087,0.009,111.833,0.0,0.991,1.026
FX Factor,0.0028,0.002,1.268,0.206,-0.002,0.007
