,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0194,0.059,0.329,0.742,-0.097,0.136
mkt-rf,0.9915,0.01,102.921,0.0,0.972,1.01
FX Factor,-0.0009,0.002,-0.459,0.647,-0.005,0.003
