,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0951,0.097,-0.984,0.326,-0.285,0.095
mkt-rf,1.0078,0.016,63.822,0.0,0.977,1.039
FX Factor,0.0032,0.003,1.041,0.299,-0.003,0.009
