,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1169,0.105,-1.115,0.266,-0.324,0.09
mkt-rf,1.0325,0.025,41.389,0.0,0.983,1.082
FX Factor,0.0044,0.004,1.138,0.256,-0.003,0.012
