,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1835,0.142,-1.291,0.198,-0.463,0.096
mkt-rf,1.0386,0.034,30.723,0.0,0.972,1.105
FX Factor,0.0068,0.005,1.293,0.197,-0.004,0.017
