,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0145,0.068,-0.213,0.832,-0.149,0.12
mkt-rf,0.9956,0.011,89.269,0.0,0.974,1.018
FX Factor,0.0003,0.002,0.151,0.88,-0.004,0.005
