,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0938,0.169,0.555,0.579,-0.239,0.427
mkt-rf,1.0093,0.028,36.569,0.0,0.955,1.064
FX Factor,-0.0027,0.005,-0.501,0.617,-0.013,0.008
