,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1527,0.173,0.884,0.378,-0.188,0.493
mkt-rf,1.0164,0.042,24.328,0.0,0.934,1.099
FX Factor,-0.0052,0.006,-0.862,0.39,-0.017,0.007
