,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1894,0.185,1.021,0.31,-0.18,0.559
mkt-rf,0.9769,0.017,56.352,0.0,0.942,1.011
FX Factor,-0.0072,0.007,-1.083,0.282,-0.02,0.006
