,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0796,0.16,-0.498,0.619,-0.394,0.235
mkt-rf,0.9849,0.038,25.922,0.0,0.91,1.06
FX Factor,0.0025,0.006,0.428,0.669,-0.009,0.014
