,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4994,0.285,-1.749,0.081,-1.062,0.063
mkt-rf,0.9665,0.025,38.633,0.0,0.917,1.016
FX Factor,0.0174,0.01,1.728,0.085,-0.002,0.037
