,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1556,0.101,-1.541,0.125,-0.355,0.043
mkt-rf,1.0245,0.016,63.48,0.0,0.993,1.056
FX Factor,0.0062,0.004,1.545,0.124,-0.002,0.014
