,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0706,0.061,-1.166,0.245,-0.19,0.049
mkt-rf,1.0125,0.01,104.61,0.0,0.993,1.032
FX Factor,0.0029,0.002,1.2,0.231,-0.002,0.008
