,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2293,0.094,2.439,0.015,0.044,0.415
mkt-rf,0.966,0.022,43.188,0.0,0.922,1.01
FX Factor,-0.0083,0.003,-2.385,0.018,-0.015,-0.001
