,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0182,0.056,-0.327,0.744,-0.128,0.091
mkt-rf,0.9914,0.009,108.959,0.0,0.973,1.009
FX Factor,0.0003,0.002,0.19,0.849,-0.003,0.004
