,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1744,0.266,-0.655,0.513,-0.699,0.35
mkt-rf,0.9945,0.023,42.588,0.0,0.948,1.04
FX Factor,0.0062,0.009,0.663,0.508,-0.012,0.025
