,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0252,0.059,-0.424,0.672,-0.142,0.092
mkt-rf,0.9889,0.01,101.768,0.0,0.97,1.008
FX Factor,0.0005,0.002,0.27,0.788,-0.003,0.004
