,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0036,0.25,-0.014,0.989,-0.495,0.488
mkt-rf,0.9633,0.022,44.04,0.0,0.92,1.006
FX Factor,-0.0004,0.009,-0.047,0.962,-0.018,0.017
