,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0406,0.134,-0.303,0.762,-0.305,0.224
mkt-rf,0.9916,0.012,84.403,0.0,0.968,1.015
FX Factor,0.0013,0.005,0.279,0.78,-0.008,0.011
