,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0348,0.051,-0.681,0.497,-0.136,0.066
mkt-rf,1.0081,0.008,123.271,0.0,0.992,1.024
FX Factor,0.0015,0.002,0.737,0.462,-0.002,0.005
