,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0615,0.12,0.513,0.608,-0.175,0.298
mkt-rf,1.0248,0.02,52.282,0.0,0.986,1.063
FX Factor,-0.0014,0.004,-0.362,0.717,-0.009,0.006
