,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0483,0.099,0.489,0.625,-0.146,0.243
mkt-rf,0.9892,0.016,61.257,0.0,0.957,1.021
FX Factor,-0.0018,0.003,-0.563,0.574,-0.008,0.004
