,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0299,0.06,0.502,0.616,-0.087,0.147
mkt-rf,0.9956,0.01,104.558,0.0,0.977,1.014
FX Factor,-0.0011,0.002,-0.488,0.626,-0.006,0.003
