,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0764,0.08,0.958,0.339,-0.081,0.234
mkt-rf,0.9965,0.013,76.455,0.0,0.971,1.022
FX Factor,-0.0025,0.003,-0.989,0.324,-0.008,0.003
