,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1908,0.124,-1.541,0.125,-0.435,0.053
mkt-rf,1.0582,0.029,35.937,0.0,1.0,1.116
FX Factor,0.0073,0.005,1.606,0.11,-0.002,0.016
