,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1059,0.091,-1.162,0.246,-0.285,0.074
mkt-rf,1.0106,0.015,67.896,0.0,0.981,1.04
FX Factor,0.0037,0.003,1.248,0.213,-0.002,0.009
