,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0716,0.073,-0.975,0.33,-0.216,0.073
mkt-rf,1.015,0.012,86.508,0.0,0.992,1.038
FX Factor,0.003,0.003,1.033,0.302,-0.003,0.009
