,coef,std err,t,P>|t|,[0.025,0.975]
const,0.002,0.146,0.013,0.989,-0.286,0.29
mkt-rf,1.0306,0.024,43.097,0.0,0.984,1.078
FX Factor,0.0007,0.005,0.143,0.886,-0.009,0.01
