,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0692,0.051,-1.348,0.179,-0.17,0.032
mkt-rf,0.992,0.008,118.111,0.0,0.975,1.009
FX Factor,0.002,0.002,1.224,0.222,-0.001,0.005
