,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1015,0.067,1.511,0.132,-0.031,0.234
mkt-rf,0.9796,0.016,61.309,0.0,0.948,1.011
FX Factor,-0.0038,0.002,-1.514,0.131,-0.009,0.001
