,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0073,0.131,-0.056,0.955,-0.266,0.251
mkt-rf,1.0023,0.021,47.756,0.0,0.961,1.044
FX Factor,0.0005,0.005,0.1,0.92,-0.01,0.011
