,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0622,0.172,0.361,0.718,-0.277,0.401
mkt-rf,1.0024,0.015,66.459,0.0,0.973,1.032
FX Factor,-0.0022,0.006,-0.356,0.722,-0.014,0.01
