,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1532,0.084,1.816,0.071,-0.013,0.319
mkt-rf,0.9443,0.02,47.065,0.0,0.905,0.984
FX Factor,-0.006,0.003,-1.928,0.055,-0.012,0.0
