,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0063,0.052,0.12,0.904,-0.097,0.11
mkt-rf,0.9985,0.008,119.018,0.0,0.982,1.015
FX Factor,-0.0003,0.002,-0.128,0.898,-0.004,0.004
