,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.305,0.177,-1.727,0.086,-0.653,0.043
mkt-rf,0.9525,0.015,61.528,0.0,0.922,0.983
FX Factor,0.0102,0.006,1.634,0.103,-0.002,0.022
