,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2123,0.184,-1.152,0.25,-0.575,0.151
mkt-rf,0.9845,0.016,60.959,0.0,0.953,1.016
FX Factor,0.0074,0.007,1.133,0.258,-0.005,0.02
