,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0326,0.081,0.402,0.688,-0.127,0.192
mkt-rf,1.0022,0.019,52.049,0.0,0.964,1.04
FX Factor,-0.0011,0.003,-0.368,0.713,-0.007,0.005
