,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2883,0.16,-1.803,0.073,-0.603,0.027
mkt-rf,1.0843,0.038,28.498,0.0,1.009,1.159
FX Factor,0.011,0.006,1.862,0.064,-0.001,0.023
