,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0859,0.094,0.91,0.364,-0.1,0.272
mkt-rf,1.0044,0.015,65.134,0.0,0.974,1.035
FX Factor,-0.0027,0.003,-0.879,0.38,-0.009,0.003
