,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1859,0.303,-0.614,0.54,-0.783,0.411
mkt-rf,0.9708,0.027,36.573,0.0,0.919,1.023
FX Factor,0.0063,0.011,0.589,0.557,-0.015,0.027
