,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0865,0.147,-0.589,0.556,-0.376,0.203
mkt-rf,1.006,0.035,28.803,0.0,0.937,1.075
FX Factor,0.0031,0.005,0.563,0.574,-0.008,0.014
