,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0012,0.151,-0.008,0.993,-0.298,0.296
mkt-rf,1.0029,0.025,40.715,0.0,0.954,1.051
FX Factor,0.0001,0.005,0.025,0.98,-0.009,0.01
