,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0621,0.08,0.777,0.438,-0.095,0.22
mkt-rf,1.0031,0.013,76.807,0.0,0.977,1.029
FX Factor,-0.0019,0.003,-0.747,0.456,-0.007,0.003
