,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0471,0.118,-0.398,0.691,-0.28,0.186
mkt-rf,1.0371,0.028,36.864,0.0,0.982,1.092
FX Factor,0.0022,0.004,0.498,0.619,-0.006,0.011
