,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0713,0.065,-1.097,0.274,-0.199,0.057
mkt-rf,0.9886,0.011,93.103,0.0,0.968,1.01
FX Factor,0.002,0.002,0.948,0.344,-0.002,0.006
