,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1799,0.182,-0.989,0.324,-0.538,0.178
mkt-rf,0.9938,0.016,62.338,0.0,0.962,1.025
FX Factor,0.0063,0.006,0.987,0.325,-0.006,0.019
