,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.314,0.163,-1.93,0.055,-0.634,0.006
mkt-rf,0.9778,0.014,68.585,0.0,0.95,1.006
FX Factor,0.0109,0.006,1.897,0.059,-0.0,0.022
