,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0964,0.089,1.084,0.28,-0.079,0.272
mkt-rf,0.9608,0.021,45.411,0.0,0.919,1.002
FX Factor,-0.0038,0.003,-1.171,0.243,-0.01,0.003
