,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2517,0.2,1.261,0.208,-0.141,0.645
mkt-rf,0.9715,0.047,20.463,0.0,0.878,1.065
FX Factor,-0.0088,0.007,-1.201,0.231,-0.023,0.006
