,coef,std err,t,P>|t|,[0.025,0.975]
const,0.009,0.117,0.076,0.939,-0.223,0.24
mkt-rf,1.0234,0.019,53.292,0.0,0.986,1.061
FX Factor,0.0002,0.004,0.054,0.957,-0.007,0.008
