,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0146,0.066,0.222,0.825,-0.115,0.144
mkt-rf,0.9959,0.01,95.043,0.0,0.975,1.017
FX Factor,-0.0006,0.003,-0.247,0.805,-0.006,0.004
