,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0945,0.07,-1.349,0.179,-0.232,0.043
mkt-rf,0.9909,0.011,86.6,0.0,0.968,1.013
FX Factor,0.0029,0.002,1.269,0.206,-0.002,0.007
