,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0448,0.103,0.437,0.663,-0.157,0.247
mkt-rf,0.9875,0.024,40.475,0.0,0.939,1.036
FX Factor,-0.0017,0.004,-0.454,0.65,-0.009,0.006
