,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2388,0.27,0.884,0.377,-0.293,0.771
mkt-rf,1.037,0.024,43.833,0.0,0.99,1.084
FX Factor,-0.008,0.01,-0.836,0.404,-0.027,0.011
