,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0922,0.156,0.59,0.556,-0.216,0.4
mkt-rf,0.9544,0.026,37.352,0.0,0.904,1.005
FX Factor,-0.0041,0.005,-0.804,0.422,-0.014,0.006
