,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1208,0.085,-1.418,0.158,-0.289,0.047
mkt-rf,0.9625,0.014,69.143,0.0,0.935,0.99
FX Factor,0.003,0.003,1.099,0.273,-0.002,0.008
