,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0511,0.084,-0.607,0.544,-0.217,0.115
mkt-rf,1.0128,0.013,75.355,0.0,0.986,1.039
FX Factor,0.0022,0.003,0.675,0.5,-0.004,0.009
